,cuisine
2212,southern_us
2213,mexican
2214,southern_us
2215,italian
2216,southern_us
2217,italian
2218,chinese
2219,indian
2220,russian
2221,indian
2222,thai
2223,greek
2224,thai
2225,french
2226,mexican
2227,thai
2228,thai
2229,moroccan
2230,russian
2231,cajun_creole
2232,mexican
2233,filipino
2234,greek
2235,greek
2236,cajun_creole
2237,italian
2238,british
2239,chinese
2240,thai
2241,chinese
2242,mexican
2243,thai
2244,indian
2245,italian
2246,filipino
2247,mexican
2248,cajun_creole
2249,greek
2250,mexican
2251,mexican
2252,chinese
2253,mexican
2254,cajun_creole
2255,italian
2256,cajun_creole
2257,cajun_creole
2258,italian
2259,chinese
2260,southern_us
2261,mexican
2262,brazilian
2263,mexican
2264,japanese
2265,thai
2266,greek
2267,italian
2268,chinese
2269,mexican
2270,vietnamese
2271,mexican
2272,southern_us
2273,italian
2274,mexican
2275,chinese
2276,spanish
2277,italian
2278,mexican
2279,italian
2280,mexican
2281,italian
2282,italian
2283,greek
2284,chinese
2285,mexican
2286,thai
2287,french
2288,mexican
2289,thai
2290,mexican
2291,italian
2292,indian
2293,southern_us
2294,irish
2295,mexican
2296,italian
2297,southern_us
2298,thai
2299,italian
2300,chinese
2301,italian
2302,filipino
2303,italian
2304,italian
2305,brazilian
2306,chinese
2307,southern_us
2308,southern_us
2309,french
2310,japanese
2311,italian
2312,mexican
2313,french
2314,indian
2315,moroccan
2316,mexican
2317,italian
2318,mexican
2319,japanese
2320,italian
2321,indian
2322,japanese
2323,french
2324,vietnamese
2325,southern_us
2326,thai
2327,cajun_creole
2328,greek
2329,indian
2330,italian
2331,thai
2332,jamaican
2333,italian
2334,cajun_creole
2335,japanese
2336,japanese
2337,italian
2338,irish
2339,thai
2340,korean
2341,italian
2342,italian
2343,thai
2344,french
2345,italian
2346,chinese
2347,mexican
2348,italian
2349,indian
2350,mexican
2351,mexican
2352,chinese
2353,indian
2354,mexican
2355,british
2356,chinese
2357,spanish
2358,indian
2359,french
2360,russian
2361,southern_us
2362,italian
2363,russian
2364,indian
2365,japanese
2366,irish
2367,italian
2368,irish
2369,southern_us
2370,mexican
2371,italian
2372,chinese
2373,mexican
2374,mexican
2375,mexican
2376,chinese
2377,mexican
2378,mexican
2379,mexican
2380,southern_us
2381,indian
2382,spanish
2383,thai
2384,chinese
2385,moroccan
2386,italian
2387,chinese
2388,thai
2389,japanese
2390,filipino
2391,southern_us
2392,korean
2393,vietnamese
2394,cajun_creole
2395,mexican
2396,italian
2397,indian
2398,mexican
2399,moroccan
2400,korean
2401,greek
2402,chinese
2403,mexican
2404,moroccan
2405,chinese
2406,indian
2407,indian
2408,mexican
2409,mexican
2410,thai
2411,italian
2412,japanese
2413,cajun_creole
2414,southern_us
2415,mexican
2416,korean
2417,russian
2418,thai
2419,indian
2420,italian
2421,japanese
2422,french
2423,italian
2424,mexican
2425,greek
2426,cajun_creole
2427,japanese
2428,mexican
2429,indian
2430,british
2431,french
2432,southern_us
2433,indian
2434,indian
2435,mexican
2436,greek
2437,indian
2438,greek
2439,italian
2440,indian
2441,indian
2442,japanese
2443,korean
2444,japanese
2445,mexican
2446,french
2447,greek
2448,italian
2449,french
2450,jamaican
2451,french
2452,indian
2453,spanish
2454,vietnamese
2455,mexican
2456,italian
2457,chinese
2458,korean
2459,japanese
2460,italian
2461,mexican
2462,italian
2463,french
2464,indian
2465,indian
2466,chinese
2467,irish
2468,italian
2469,southern_us
2470,mexican
2471,italian
2472,chinese
2473,mexican
2474,chinese
2475,mexican
2476,thai
2477,italian
2478,filipino
2479,southern_us
2480,greek
2481,indian
2482,italian
2483,filipino
2484,chinese
2485,jamaican
2486,southern_us
2487,mexican
2488,korean
2489,chinese
2490,southern_us
2491,mexican
2492,mexican
2493,greek
2494,cajun_creole
2495,mexican
2496,indian
2497,thai
2498,indian
2499,mexican
2500,brazilian
2501,japanese
2502,italian
2503,italian
2504,mexican
2505,italian
2506,french
2507,southern_us
2508,italian
2509,vietnamese
2510,indian
2511,moroccan
2512,italian
2513,thai
2514,italian
2515,southern_us
2516,indian
2517,cajun_creole
2518,mexican
2519,british
2520,southern_us
2521,italian
2522,indian
2523,russian
2524,italian
2525,vietnamese
2526,southern_us
2527,mexican
2528,indian
2529,indian
2530,southern_us
2531,french
2532,indian
2533,russian
2534,italian
2535,french
2536,italian
2537,southern_us
2538,italian
2539,indian
2540,italian
2541,greek
2542,italian
2543,thai
2544,greek
2545,indian
2546,chinese
2547,italian
2548,indian
2549,italian
2550,italian
2551,french
2552,italian
2553,italian
2554,mexican
2555,indian
2556,mexican
2557,italian
2558,italian
2559,southern_us
2560,italian
2561,italian
2562,chinese
2563,thai
2564,italian
2565,korean
2566,spanish
2567,italian
2568,southern_us
2569,italian
2570,italian
2571,filipino
2572,southern_us
2573,italian
2574,moroccan
2575,italian
2576,mexican
2577,thai
2578,brazilian
2579,cajun_creole
2580,indian
2581,mexican
2582,italian
2583,indian
2584,chinese
2585,italian
2586,italian
2587,russian
2588,french
2589,moroccan
2590,greek
2591,mexican
2592,vietnamese
2593,italian
2594,italian
2595,russian
2596,korean
2597,moroccan
2598,mexican
2599,italian
2600,thai
2601,moroccan
2602,spanish
2603,chinese
2604,southern_us
2605,indian
2606,indian
2607,italian
2608,greek
2609,jamaican
2610,greek
2611,mexican
2612,brazilian
2613,cajun_creole
2614,mexican
2615,indian
2616,cajun_creole
2617,filipino
2618,mexican
2619,mexican
2620,moroccan
2621,indian
2622,southern_us
2623,italian
2624,indian
2625,irish
2626,mexican
2627,moroccan
2628,mexican
2629,spanish
2630,mexican
2631,mexican
2632,japanese
2633,korean
2634,thai
2635,korean
2636,thai
2637,french
2638,southern_us
2639,mexican
2640,cajun_creole
2641,mexican
2642,mexican
2643,thai
2644,italian
2645,indian
2646,chinese
2647,british
2648,mexican
2649,italian
2650,italian
2651,french
2652,southern_us
2653,mexican
2654,chinese
2655,southern_us
2656,italian
2657,cajun_creole
2658,italian
2659,italian
2660,japanese
2661,thai
2662,indian
2663,russian
2664,mexican
2665,chinese
2666,filipino
2667,thai
2668,japanese
2669,french
2670,indian
2671,jamaican
2672,italian
2673,greek
2674,chinese
2675,italian
2676,mexican
2677,indian
2678,indian
2679,mexican
2680,chinese
2681,korean
2682,cajun_creole
2683,italian
2684,korean
2685,mexican
2686,filipino
2687,indian
2688,brazilian
2689,southern_us
2690,southern_us
2691,french
2692,moroccan
2693,italian
2694,vietnamese
2695,italian
2696,italian
2697,southern_us
2698,greek
2699,italian
2700,southern_us
2701,indian
2702,british
2703,southern_us
2704,mexican
2705,thai
2706,italian
2707,indian
2708,thai
2709,italian
2710,french
2711,chinese
2712,mexican
2713,spanish
2714,indian
2715,indian
2716,greek
2717,mexican
2718,italian
2719,southern_us
2720,moroccan
2721,cajun_creole
2722,thai
2723,chinese
2724,jamaican
2725,mexican
2726,italian
2727,italian
2728,southern_us
2729,thai
2730,spanish
2731,moroccan
2732,mexican
2733,french
2734,italian
2735,thai
2736,french
2737,french
2738,french
2739,british
2740,mexican
2741,moroccan
2742,mexican
2743,thai
2744,french
2745,italian
2746,thai
2747,italian
2748,cajun_creole
2749,indian
2750,vietnamese
2751,jamaican
2752,italian
2753,chinese
2754,indian
2755,southern_us
2756,southern_us
2757,thai
2758,indian
2759,spanish
2760,italian
2761,japanese
2762,thai
2763,moroccan
2764,mexican
2765,greek
2766,moroccan
2767,chinese
2768,indian
2769,indian
2770,mexican
2771,indian
2772,filipino
2773,mexican
2774,chinese
2775,mexican
2776,southern_us
2777,greek
2778,french
2779,jamaican
2780,southern_us
2781,chinese
2782,cajun_creole
2783,italian
2784,french
2785,thai
2786,french
2787,cajun_creole
2788,southern_us
2789,russian
2790,spanish
2791,mexican
2792,southern_us
2793,italian
2794,chinese
2795,indian
2796,italian
2797,french
2798,italian
2799,italian
2800,french
2801,italian
2802,thai
2803,southern_us
2804,indian
2805,mexican
2806,mexican
2807,italian
2808,mexican
2809,mexican
2810,southern_us
2811,french
2812,mexican
2813,italian
2814,russian
2815,mexican
2816,southern_us
2817,chinese
2818,filipino
2819,mexican
2820,jamaican
2821,mexican
2822,mexican
2823,mexican
2824,chinese
2825,indian
2826,indian
2827,vietnamese
2828,mexican
2829,italian
2830,thai
2831,italian
2832,chinese
2833,italian
2834,spanish
2835,japanese
2836,mexican
2837,russian
2838,japanese
2839,thai
2840,italian
2841,vietnamese
2842,filipino
2843,mexican
2844,mexican
2845,japanese
2846,italian
2847,chinese
2848,moroccan
2849,indian
2850,indian
2851,british
2852,japanese
2853,mexican
2854,vietnamese
2855,chinese
2856,italian
2857,vietnamese
2858,cajun_creole
2859,italian
2860,thai
2861,mexican
2862,italian
2863,cajun_creole
2864,irish
2865,chinese
2866,italian
2867,italian
2868,spanish
2869,indian
2870,cajun_creole
2871,italian
2872,southern_us
2873,mexican
2874,chinese
2875,mexican
2876,mexican
2877,cajun_creole
2878,italian
2879,greek
2880,thai
2881,british
2882,mexican
2883,italian
2884,chinese
2885,indian
2886,southern_us
2887,indian
2888,chinese
2889,italian
2890,japanese
2891,cajun_creole
2892,greek
2893,moroccan
2894,korean
2895,filipino
2896,southern_us
2897,mexican
2898,indian
2899,moroccan
2900,indian
2901,thai
2902,cajun_creole
2903,indian
2904,italian
2905,japanese
2906,british
2907,thai
2908,italian
2909,southern_us
2910,southern_us
2911,french
2912,mexican
2913,chinese
2914,mexican
2915,indian
2916,italian
2917,japanese
2918,moroccan
2919,greek
2920,mexican
2921,indian
2922,vietnamese
2923,southern_us
2924,mexican
2925,cajun_creole
2926,italian
2927,italian
2928,mexican
2929,chinese
2930,italian
2931,southern_us
2932,spanish
2933,mexican
2934,italian
2935,russian
2936,mexican
2937,southern_us
2938,brazilian
2939,french
2940,indian
2941,chinese
2942,mexican
2943,spanish
2944,french
2945,italian
2946,mexican
2947,southern_us
2948,italian
2949,southern_us
2950,moroccan
2951,french
2952,mexican
2953,french
2954,vietnamese
2955,chinese
2956,southern_us
2957,korean
2958,mexican
2959,french
2960,italian
2961,french
2962,japanese
2963,british
2964,italian
2965,italian
2966,indian
2967,spanish
2968,french
2969,southern_us
2970,southern_us
2971,cajun_creole
2972,southern_us
2973,mexican
2974,french
2975,filipino
2976,southern_us
2977,southern_us
2978,southern_us
2979,irish
2980,italian
2981,mexican
2982,italian
2983,italian
2984,italian
2985,italian
2986,jamaican
2987,french
2988,italian
2989,mexican
2990,spanish
2991,vietnamese
2992,chinese
2993,italian
2994,spanish
2995,southern_us
2996,french
2997,cajun_creole
2998,southern_us
2999,italian
3000,italian
3001,italian
3002,southern_us
3003,french
3004,southern_us
3005,southern_us
3006,italian
3007,greek
3008,italian
3009,thai
3010,italian
3011,russian
3012,brazilian
3013,indian
3014,southern_us
3015,mexican
3016,spanish
3017,southern_us
3018,indian
3019,cajun_creole
3020,chinese
3021,chinese
3022,mexican
3023,southern_us
3024,southern_us
3025,jamaican
3026,italian
3027,italian
3028,mexican
3029,italian
3030,mexican
3031,italian
3032,french
3033,southern_us
3034,jamaican
3035,indian
3036,italian
3037,mexican
3038,indian
3039,spanish
3040,southern_us
3041,mexican
3042,greek
3043,thai
3044,greek
3045,italian
3046,japanese
3047,southern_us
3048,indian
3049,italian
3050,southern_us
3051,japanese
3052,chinese
3053,mexican
3054,cajun_creole
3055,japanese
3056,mexican
3057,mexican
3058,russian
3059,italian
3060,chinese
3061,spanish
3062,japanese
3063,vietnamese
3064,korean
3065,chinese
3066,thai
3067,french
3068,italian
3069,southern_us
3070,greek
3071,italian
3072,mexican
3073,italian
3074,filipino
3075,irish
3076,chinese
3077,mexican
3078,british
3079,italian
3080,spanish
3081,japanese
3082,japanese
3083,italian
3084,vietnamese
3085,japanese
3086,southern_us
3087,southern_us
3088,mexican
3089,irish
3090,indian
3091,italian
3092,chinese
3093,italian
3094,cajun_creole
3095,moroccan
3096,southern_us
3097,french
3098,vietnamese
3099,italian
3100,southern_us
3101,filipino
3102,british
3103,southern_us
3104,indian
3105,indian
3106,italian
3107,mexican
3108,italian
3109,moroccan
3110,cajun_creole
3111,mexican
3112,chinese
3113,italian
3114,southern_us
3115,mexican
3116,japanese
3117,spanish
3118,mexican
3119,mexican
3120,greek
3121,cajun_creole
3122,italian
3123,indian
3124,italian
3125,french
3126,french
3127,spanish
3128,mexican
3129,french
3130,french
3131,indian
3132,italian
3133,mexican
3134,italian
3135,chinese
3136,french
3137,southern_us
3138,mexican
3139,italian
3140,cajun_creole
3141,mexican
3142,italian
3143,mexican
3144,thai
3145,indian
3146,french
3147,japanese
3148,brazilian
3149,moroccan
3150,southern_us
3151,mexican
3152,mexican
3153,spanish
3154,southern_us
3155,french
3156,italian
3157,italian
3158,french
3159,filipino
3160,cajun_creole
3161,jamaican
3162,indian
3163,british
3164,chinese
3165,cajun_creole
3166,italian
3167,japanese
3168,greek
3169,italian
3170,southern_us
3171,southern_us
3172,indian
3173,moroccan
3174,russian
3175,chinese
3176,italian
3177,chinese
3178,jamaican
3179,british
3180,chinese
3181,italian
3182,filipino
3183,italian
3184,indian
3185,thai
3186,southern_us
3187,thai
3188,thai
3189,vietnamese
3190,southern_us
3191,mexican
3192,mexican
3193,mexican
3194,japanese
3195,southern_us
3196,thai
3197,spanish
3198,cajun_creole
3199,japanese
3200,indian
3201,southern_us
3202,spanish
3203,vietnamese
3204,mexican
3205,mexican
3206,italian
3207,japanese
3208,italian
3209,cajun_creole
3210,french
3211,southern_us
3212,italian
3213,indian
3214,thai
3215,mexican
3216,chinese
3217,korean
3218,french
3219,chinese
3220,italian
3221,italian
3222,indian
3223,chinese
3224,thai
3225,moroccan
3226,italian
3227,japanese
3228,italian
3229,thai
3230,french
3231,italian
3232,italian
3233,italian
3234,mexican
3235,indian
3236,mexican
3237,italian
3238,italian
3239,indian
3240,mexican
3241,mexican
3242,greek
3243,indian
3244,italian
3245,cajun_creole
3246,italian
3247,italian
3248,italian
3249,spanish
3250,french
3251,moroccan
3252,indian
3253,southern_us
3254,french
3255,italian
3256,french
3257,spanish
3258,italian
3259,filipino
3260,filipino
3261,indian
3262,indian
3263,southern_us
3264,moroccan
3265,indian
3266,british
3267,vietnamese
3268,moroccan
3269,indian
3270,cajun_creole
3271,french
3272,mexican
3273,korean
3274,moroccan
3275,mexican
3276,moroccan
3277,southern_us
3278,southern_us
3279,mexican
3280,indian
3281,italian
3282,russian
3283,korean
3284,british
3285,indian
3286,chinese
3287,french
3288,mexican
3289,italian
3290,indian
3291,italian
3292,japanese
3293,italian
3294,moroccan
3295,moroccan
3296,chinese
3297,mexican
3298,thai
3299,italian
3300,french
3301,mexican
3302,italian
3303,southern_us
3304,thai
3305,mexican
3306,southern_us
3307,mexican
3308,southern_us
3309,moroccan
3310,southern_us
3311,italian
3312,british
3313,russian
3314,southern_us
3315,cajun_creole
3316,indian
3317,french
3318,british
3319,brazilian
3320,italian
3321,mexican
3322,indian
3323,italian
3324,indian
3325,french
3326,british
3327,italian
3328,indian
3329,italian
3330,thai
3331,japanese
3332,indian
3333,mexican
3334,italian
3335,mexican
3336,mexican
3337,spanish
3338,chinese
3339,indian
3340,mexican
3341,cajun_creole
3342,moroccan
3343,southern_us
3344,chinese
3345,southern_us
3346,greek
3347,jamaican
3348,cajun_creole
3349,indian
3350,indian
3351,russian
3352,indian
3353,greek
3354,southern_us
3355,mexican
3356,indian
3357,japanese
3358,mexican
3359,italian
3360,southern_us
3361,italian
3362,italian
3363,thai
3364,vietnamese
3365,greek
3366,french
3367,southern_us
3368,mexican
3369,chinese
3370,italian
3371,italian
3372,chinese
3373,thai
3374,spanish
3375,mexican
3376,mexican
3377,british
3378,italian
3379,french
3380,italian
3381,mexican
3382,chinese
3383,southern_us
3384,chinese
3385,chinese
3386,mexican
3387,italian
3388,italian
3389,british
3390,filipino
3391,italian
3392,indian
3393,greek
3394,southern_us
3395,southern_us
3396,moroccan
3397,indian
3398,mexican
3399,italian
3400,cajun_creole
3401,cajun_creole
3402,italian
3403,french
3404,italian
3405,italian
3406,chinese
3407,indian
3408,french
3409,southern_us
3410,chinese
3411,cajun_creole
3412,french
3413,mexican
3414,italian
3415,southern_us
3416,greek
3417,japanese
3418,italian
3419,southern_us
3420,southern_us
3421,indian
3422,italian
3423,vietnamese
3424,mexican
3425,chinese
3426,chinese
3427,spanish
3428,mexican
3429,southern_us
3430,thai
3431,chinese
3432,mexican
3433,southern_us
3434,chinese
3435,italian
3436,vietnamese
3437,japanese
3438,southern_us
3439,italian
3440,italian
3441,italian
3442,italian
3443,indian
3444,italian
3445,italian
3446,irish
